,JENIS PPH,TAHUN PAJAK,MASA PAJAK,NOMOR BUPOT,IDENTITAS DIPOTONG,JENIS IDENTITAS DIPOTONG,NAMA DIPOTONG,KODE OBJEK PAJAK,JUMLAH BRUTO,PPH DIPOTONG,STATUS BUKTI POTONG,PEMB KE-,,NAMA DOK REF,NOMOR DOK REF,TGL DOK REF,STATUS PELAPORAN,,
,PPH23,2020,11,3300005515,023667348422000,NPWP,BAHANA CAHAYA ,24-104-18,7000000,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005516,017456088424001,NPWP,JAYA MANDIRI ,24-104-18,1481481,29629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005517,017456088424001,NPWP,JAYA MANDIRI ,24-104-18,4537037,90740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005518,033326646421000,NPWP,AMARTA SAYAP ,24-104-18,5277778,105555,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005519,033326646421000,NPWP,AMARTA SAYAP ,24-104-18,28333333,566666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005520,033326646421000,NPWP,AMARTA SAYAP ,24-104-18,5092593,101851,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005521,033326646421000,NPWP,AMARTA SAYAP ,24-104-18,28611111,572222,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005522,313751828424000,NPWP,SALUYU VESPARIO,24-104-18,277778,5555,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005523,313751828424000,NPWP,SALUYU VESPARIO,24-104-18,1574074,31481,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005524,715955548426000,NPWP,PRIMA DJAJA ,24-104-18,4074074,81481,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005525,021116694426001,NPWP,BATAVIA BINTAN ,24-104-18,1944444,38888,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005526,805526696601000,NPWP,SURYA PERDANA ,24-104-18,23518519,470370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005527,768005472601000,NPWP,SURYA MANDIRI,24-104-18,1203704,24074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005528,768005472601000,NPWP,SURYA MANDIRI,24-104-18,5555556,111111,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005529,806403697601000,NPWP,PERDANA MOTOR,24-104-18,1203704,24074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005530,021595145441000,NPWP,DAYA ANUGRAH ,24-104-18,2454545,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005531,803881572648001,NPWP,EKA CIPTO PRIMA ,24-104-18,4444444,88888,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005532,803881572648002,NPWP,EKA CIPTO PRIMA ,24-104-18,833333,16666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005533,803881572648002,NPWP,EKA CIPTO PRIMA ,24-104-18,1481481,29629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005534,833159445648000,NPWP,KHARISMA ,24-104-18,648148,12962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005535,833159445648000,NPWP,KHARISMA ,24-104-18,4629630,92592,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005536,026225250604000,NPWP,MITRA PRATAMA,24-104-18,1111111,22222,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005537,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,909091,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005538,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,22090909,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005539,453016594542000,NPWP,M.FERRY ,24-104-18,231481,4629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005540,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,22954545,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005541,846348894601000,NPWP,SURYA CITRA ,24-104-18,1203704,24074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005542,846348894601000,NPWP,SURYA CITRA ,24-104-18,30555556,611111,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005543,021143854611000,NPWP,SURYA SEJAHTERA,24-104-18,2129630,42592,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005544,026225607604000,NPWP,SMART MULIA ,24-104-18,833333,16666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005545,021143854611000,NPWP,SURYA SEJAHTERA,24-104-18,462963,9259,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005546,901583831645000,NPWP,GELORA MOTOR,24-104-18,4351852,87037,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005547,661629287334000,NPWP,PUTRA PANGLIMA,24-104-18,1296296,25925,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005548,013025846092000,NPWP,ASTRA ,24-104-18,727273,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005549,013025846092000,NPWP,ASTRA ,24-104-18,9909091,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005550,028176394613000,NPWP,SATYA MANDIRI ,24-104-18,1111111,22222,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005551,746489186656000,NPWP,ADIPUTRA UTAMA ,24-104-18,5092593,101851,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005552,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,4000000,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005553,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,28454545,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005554,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,3272727,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005555,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,40000000,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005556,314396458656000,NPWP,JAYA TERANG,24-104-18,925926,18518,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005557,314396458656000,NPWP,JAYA TERANG,24-104-18,22500000,450000,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005558,031270028626000,NPWP,SEKAWAN KARUNIA ,24-104-18,14398148,287962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005559,032287070626000,NPWP,SURYA GEMILANG ,24-104-18,1851852,37037,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005560,032287070626000,NPWP,SURYA GEMILANG ,24-104-18,5787037,115740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005561,662138064656000,NPWP,RODA MAS MOTOR,24-104-18,1018519,20370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005562,662138064656000,NPWP,RODA MAS MOTOR,24-104-18,5462963,109259,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005563,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,1000000,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005564,013219365054000,NPWP,MITRA PINASTHIKA ,24-104-18,1454545,0,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005565,313751828424000,NPWP,SALUYU VESPARIO,24-104-18,833333,16666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005566,026275818408000,NPWP,UTAMA SEJAHTERA ,24-104-18,12222222,244444,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005567,026275818408000,NPWP,UTAMA SEJAHTERA ,24-104-18,3148148,62962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005568,071423891408001,NPWP,H. DEDI BASUNI,24-104-18,1666667,33333,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005569,019925643027000,NPWP,RAMARAYO ,24-104-18,277778,5555,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005570,027333186408000,NPWP,PLATINUM MANDIRI ,24-104-18,1666667,33333,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005571,027297779408001,NPWP,HARIKA PRIMA ,24-104-18,1388889,27777,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005572,022997233045001,NPWP,MITRA USAHA ,24-104-18,370370,7407,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005573,313799157416000,NPWP,JAKAINDO SARANA ,24-104-18,1296296,25925,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005574,033048125047000,NPWP,ANUGERAH ,24-104-18,8703704,174074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005575,023131246004000,NPWP,BUMI SUMBER ,24-104-18,2037037,40740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005576,028176394613000,NPWP,SATYA MANDIRI ,24-104-18,648148,12962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005577,022564785651000,NPWP,RODA MAS,24-104-18,1898148,37962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005578,016434086651000,NPWP,ARMADA PAGORA ,24-104-18,1018519,20370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005579,025152778651000,NPWP,SUMBER MITRA ,24-104-18,925926,18518,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005580,026657163653001,NPWP,PUTRA SENTOSA ,24-104-18,3148148,62962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005581,016656357441000,NPWP,ARIMBI ,24-104-18,1111111,22222,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005582,016656357441000,NPWP,ARIMBI ,24-104-18,46481481,929629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005583,015000110446000,NPWP,SUMBER REJEKI,24-104-18,1018519,20370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005584,015000110446000,NPWP,SUMBER REJEKI,24-104-18,17314815,346296,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005585,014827125423000,NPWP,MITRADEKA  ,24-104-18,5925926,118518,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005586,024463747446000,NPWP,HAN'S JAYA MOTOR,24-104-18,7407407,148148,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005587,024971780446000,NPWP,REGINA MOTOR,24-104-18,3148148,62962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005588,023327448446000,NPWP,JAYA PERKASA ,24-104-18,1666667,33333,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005589,211156385641000,NPWP,MARCO MOTOR ,24-104-18,3148148,62962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005590,743752370653000,NPWP,MARGA KARTIKA ,24-104-18,1203704,24074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005591,453016594542000,NPWP,M.FERRY ,24-104-18,462963,9259,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005592,033361221629000,NPWP,PUJA SAKTI MOTOR,24-104-18,694444,13888,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005593,022708671407000,NPWP,CATUR PUTRA JAYA,24-104-18,5262963,105259,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005594,022708671407000,NPWP,CATUR PUTRA JAYA,24-104-18,63813889,1276277,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005595,022708671407000,NPWP,CATUR PUTRA JAYA,24-104-18,5414815,108296,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005596,024919540075000,NPWP,JAYARAMA ARTHA ,24-104-18,3333333,66666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005597,033048125047000,NPWP,ANUGERAH ,24-104-18,3888889,77777,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005598,033048125047000,NPWP,ANUGERAH ,24-104-18,32314815,646296,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005599,315604611404000,NPWP,FIRZA MOTOR,24-104-18,833333,16666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005600,315604611404000,NPWP,FIRZA MOTOR,24-104-18,6759259,135185,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005601,023131246004000,NPWP,BUMI SUMBER ,24-104-18,3055556,61111,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005602,023131246004000,NPWP,BUMI SUMBER ,24-104-18,24750000,495000,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005603,011054160404000,NPWP,MURNI MOTOR,24-104-18,5151852,103037,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005604,011054160404000,NPWP,MURNI MOTOR,24-104-18,110102778,2202055,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005605,011054160404000,NPWP,MURNI MOTOR,24-104-18,22837037,456740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005606,011054160404000,NPWP,MURNI MOTOR,24-104-18,13403704,268074,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005607,023805195404000,NPWP,SANPRIMA ,24-104-18,2837037,56740,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005608,023805195404000,NPWP,SANPRIMA ,24-104-18,161027778,3220555,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005609,020216248403001,NPWP,PRIHATIN MOTOR,24-104-18,4074074,81481,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005610,021708755403000,NPWP,BINTANG NIAGA ,24-104-18,5099074,101981,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005611,021708755403000,NPWP,BINTANG NIAGA ,24-104-18,69606481,1392129,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005612,210476602432000,NPWP,CAHAYA KURNIA ,24-104-18,1759259,35185,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005613,033175589404000,NPWP,UTAMA JAYAGROUP,24-104-18,740741,14814,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005614,028764074404000,NPWP,MEKAR KARYA ,24-104-18,13333333,266666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005615,314904400434000,NPWP,MITRA SEHATI JAYA,24-104-18,4300926,86018,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005616,314904400434000,NPWP,MITRA SEHATI JAYA,24-104-18,28139815,562796,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005617,453016594542000,NPWP,M.FERRY ,24-104-18,1759259,35185,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005618,017961178404000,NPWP,GUNA MOTOR,24-104-18,6698148,133962,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005619,017961178404000,NPWP,GUNA MOTOR,24-104-18,43741667,874833,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005620,835191461403000,NPWP,MITRA ABADI ,24-104-18,2222222,44444,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005621,831266192434000,NPWP,DWI PRATAMA ,24-104-18,3055556,61111,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005622,020745717404000,NPWP,PELANGI PRIMA ,24-104-18,8381481,167629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005623,020745717404000,NPWP,PELANGI PRIMA ,24-104-18,1061111,21222,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005624,022708671407000,NPWP,CATUR PUTRA JAYA,24-104-18,4956481,99129,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005625,022708671407000,NPWP,CATUR PUTRA JAYA,24-104-18,22509259,450185,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005626,313173353414000,NPWP,PACIFIC MOTOR,24-104-18,2624074,52481,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005627,020602983436000,NPWP,LESTARY MOTOR,24-104-18,3842593,76851,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005628,023131246004000,NPWP,BUMI SUMBER ,24-104-18,1759259,35185,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005629,023131246004000,NPWP,BUMI SUMBER ,24-104-18,3518519,70370,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005630,023131246004000,NPWP,BUMI SUMBER ,24-104-18,3888889,77777,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005631,011054160404000,NPWP,MURNI MOTOR,24-104-18,4339815,86796,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005632,011054160404000,NPWP,MURNI MOTOR,24-104-18,42984259,859685,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005633,023805195404000,NPWP,SANPRIMA ,24-104-18,3981481,79629,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005634,024798126432000,NPWP,SINAR SURYA ,24-104-18,2546296,50925,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005635,020216248403001,NPWP,PRIHATIN MOTOR,24-104-18,6296296,125925,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005636,021708755403000,NPWP,BINTANG NIAGA ,24-104-18,1194444,23888,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005637,021708755403000,NPWP,BINTANG NIAGA ,24-104-18,3280556,65611,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005638,312425580432000,NPWP,ARTA RAJAGUNA ,24-104-18,2777778,55555,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005639,312927882432000,NPWP,LISA MOTOR,24-104-18,740741,14814,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005640,020882304403000,NPWP,MUAS MANDIRI,24-104-18,833333,16666,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005641,020745857432000,NPWP,MITRA JAYA,24-104-18,4675000,93500,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005642,314904400434000,NPWP,MITRA SEHATI JAYA,24-104-18,2772222,55444,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005643,314904400434000,NPWP,MITRA SEHATI JAYA,24-104-18,37636111,752722,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005644,835191461403000,NPWP,MITRA ABADI ,24-104-18,2374074,47481,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
,PPH23,2020,11,3300005645,866783137453000,NPWP,MUSTIKA SUMBER ,24-104-18,9814815,196296,NORMAL,0,,Surat Perjanjian,NOVEMBER 2020,2020-11-30T00:00:00,BELUM POSTING,,
